"";"species";"normalised.degree";"PDI";"species.specificity.index";"effective.partners";"biomes.x";"Host_Status";"Lineage_Name";"biomes.y";"n_interactions";"n_local_partners";"n_local_species";"ND_Host_Parasite"
"33";"Ammodramus_humeralis";0,238095238095238;0,192374447093117;0,510145292628611;3,98179276869054;"Cerrado";"R";"PADOM09";"Caatinga";1;28;18;0,0357142857142857
"34";"Ammodramus_humeralis";0,238095238095238;0,192374447093117;0,510145292628611;3,98179276869054;"Cerrado";"R";"PADOM09";"Cerrado";1;17;14;0,0588235294117647
"35";"Ammodramus_humeralis";0,238095238095238;0,192374447093117;0,510145292628611;3,98179276869054;"Cerrado";"R";"PADOM09";"Cerrado";1;50;19;0,02
"36";"Ammodramus_humeralis";0,238095238095238;0,192374447093117;0,510145292628611;3,98179276869054;"Cerrado";"R";"PADOM09";"Cerrado";1;11;5;0,0909090909090909
"37";"Ammodramus_humeralis";0,238095238095238;0,192374447093117;0,510145292628611;3,98179276869054;"Cerrado";"R";"PADOM09";"Cerrado";1;28;18;0,0357142857142857
"38";"Ammodramus_humeralis";0,238095238095238;0,192374447093117;0,510145292628611;3,98179276869054;"Cerrado";"R";"PHPAT01";"Caatinga";3;14;9;0,214285714285714
"39";"Ammodramus_humeralis";0,238095238095238;0,192374447093117;0,510145292628611;3,98179276869054;"Cerrado";"R";"PHPAT01";"Cerrado";1;14;9;0,0714285714285714
"40";"Anisognathus_somptuosus";0,0714285714285714;0,0454545454545455;1;1;"Andinean_Forest";"R";"BAEBIC02";"Andinean_Forest";1;22;10;0,0454545454545455
"41";"Aratinga_aurea";0,0476190476190476;0,0303030303030303;1;1;"Cerrado";"R";"NEOFAS03";"Cerrado";1;33;7;0,0303030303030303
"42";"Arremon_taciturnus";0,0588235294117647;0,242512077294686;1;1;"Amazonia";"R";"DENPET03";"Amazonia";2;20;11;0,1
"43";"Arremon_taciturnus";0,0588235294117647;0,242512077294686;1;1;"Amazonia";"R";"DENPET03";"Amazonia";2;36;19;0,0555555555555556
"44";"Arremon_taciturnus";0,0588235294117647;0,242512077294686;1;1;"Amazonia";"R";"DENPET03";"Amazonia";2;23;15;0,0869565217391304
"45";"Arremon_taciturnus";0,0588235294117647;0,242512077294686;1;1;"Amazonia";"R";"DENPET03";"Mata_Atlantica";1;20;11;0,05
"46";"Arremon_taciturnus";0,0588235294117647;0,242512077294686;1;1;"Amazonia";"R";"DENPET03";"Mata_Atlantica";1;36;19;0,0277777777777778
"47";"Arremon_taciturnus";0,0588235294117647;0,242512077294686;1;1;"Amazonia";"R";"DENPET03";"Mata_Atlantica";1;23;15;0,0434782608695652
"48";"Arremon_taciturnus";0,0588235294117647;0,121256038647343;1;1;"Mata_Atlantica";"R";"DENPET03";"Amazonia";2;20;11;0,1
"49";"Arremon_taciturnus";0,0588235294117647;0,121256038647343;1;1;"Mata_Atlantica";"R";"DENPET03";"Amazonia";2;36;19;0,0555555555555556
"50";"Arremon_taciturnus";0,0588235294117647;0,121256038647343;1;1;"Mata_Atlantica";"R";"DENPET03";"Amazonia";2;23;15;0,0869565217391304
"51";"Arremon_taciturnus";0,0588235294117647;0,121256038647343;1;1;"Mata_Atlantica";"R";"DENPET03";"Mata_Atlantica";1;20;11;0,05
"52";"Arremon_taciturnus";0,0588235294117647;0,121256038647343;1;1;"Mata_Atlantica";"R";"DENPET03";"Mata_Atlantica";1;36;19;0,0277777777777778
"53";"Arremon_taciturnus";0,0588235294117647;0,121256038647343;1;1;"Mata_Atlantica";"R";"DENPET03";"Mata_Atlantica";1;23;15;0,0434782608695652
"54";"Atlapetes_albinucha";0,0714285714285714;0,0909090909090909;1;1;"Andinean_Forest";"R";"BAEBIC02";"Andinean_Forest";2;22;10;0,0909090909090909
"55";"Attila_spadiceus";0,0588235294117647;0,0769230769230769;1;1;"Amazonia";"R";"AUTPAR01";"Amazonia";1;13;11;0,0769230769230769
"56";"Automolus_infuscatus";0,0588235294117647;0,0769230769230769;1;1;"Amazonia";"R";"AUTPAR01";"Amazonia";1;13;11;0,0769230769230769
"57";"Automolus_rufipileatus";0,0588235294117647;0,121256038647343;1;1;"Amazonia";"R";"DENPET03";"Amazonia";1;20;11;0,05
"58";"Automolus_rufipileatus";0,0588235294117647;0,121256038647343;1;1;"Amazonia";"R";"DENPET03";"Amazonia";1;36;19;0,0277777777777778
"59";"Automolus_rufipileatus";0,0588235294117647;0,121256038647343;1;1;"Amazonia";"R";"DENPET03";"Amazonia";1;23;15;0,0434782608695652
"60";"Basileuterus_coronatus";0,142857142857143;0,175901022054868;0,74164447210877;1,83777736178941;"Andinean_Forest";"R";"BAEBIC02";"Andinean_Forest";4;22;10;0,181818181818182
"61";"Basileuterus_coronatus";0,142857142857143;0,175901022054868;0,74164447210877;1,83777736178941;"Andinean_Forest";"R";"GEOTRI02";"Andinean_Forest";1;13;9;0,0769230769230769
"62";"Basileuterus_culicivorus";0,0952380952380952;0,202589763177998;0,801535700551644;1,68854926444048;"Cerrado";"R";"BAFLA03";"Cerrado";2;35;16;0,0571428571428571
"63";"Basileuterus_culicivorus";0,0952380952380952;0,202589763177998;0,801535700551644;1,68854926444048;"Cerrado";"R";"PADOM09";"Cerrado";1;17;14;0,0588235294117647
"64";"Basileuterus_culicivorus";0,0952380952380952;0,202589763177998;0,801535700551644;1,68854926444048;"Cerrado";"R";"PADOM09";"Cerrado";1;50;19;0,02
"65";"Basileuterus_culicivorus";0,0952380952380952;0,202589763177998;0,801535700551644;1,68854926444048;"Cerrado";"R";"PADOM09";"Cerrado";1;11;5;0,0909090909090909
"66";"Basileuterus_culicivorus";0,0952380952380952;0,202589763177998;0,801535700551644;1,68854926444048;"Cerrado";"R";"PADOM09";"Cerrado";1;28;18;0,0357142857142857
"67";"Basileuterus_culicivorus";0,0952380952380952;0,202589763177998;0,801535700551644;1,68854926444048;"Cerrado";"R";"PADOM09";"Mata_Atlantica";2;17;14;0,117647058823529
"68";"Basileuterus_culicivorus";0,0952380952380952;0,202589763177998;0,801535700551644;1,68854926444048;"Cerrado";"R";"PADOM09";"Mata_Atlantica";2;50;19;0,04
"69";"Basileuterus_culicivorus";0,0952380952380952;0,202589763177998;0,801535700551644;1,68854926444048;"Cerrado";"R";"PADOM09";"Mata_Atlantica";2;11;5;0,181818181818182
"70";"Basileuterus_culicivorus";0,0952380952380952;0,202589763177998;0,801535700551644;1,68854926444048;"Cerrado";"R";"PADOM09";"Mata_Atlantica";2;28;18;0,0714285714285714
"71";"Basileuterus_culicivorus";0,0588235294117647;0,410893812070283;1;1;"Mata_Atlantica";"R";"BAFLA03";"Cerrado";2;35;16;0,0571428571428571
"72";"Basileuterus_culicivorus";0,0588235294117647;0,410893812070283;1;1;"Mata_Atlantica";"R";"PADOM09";"Cerrado";1;17;14;0,0588235294117647
"73";"Basileuterus_culicivorus";0,0588235294117647;0,410893812070283;1;1;"Mata_Atlantica";"R";"PADOM09";"Cerrado";1;50;19;0,02
"74";"Basileuterus_culicivorus";0,0588235294117647;0,410893812070283;1;1;"Mata_Atlantica";"R";"PADOM09";"Cerrado";1;11;5;0,0909090909090909
"75";"Basileuterus_culicivorus";0,0588235294117647;0,410893812070283;1;1;"Mata_Atlantica";"R";"PADOM09";"Cerrado";1;28;18;0,0357142857142857
"76";"Basileuterus_culicivorus";0,0588235294117647;0,410893812070283;1;1;"Mata_Atlantica";"R";"PADOM09";"Mata_Atlantica";2;17;14;0,117647058823529
"77";"Basileuterus_culicivorus";0,0588235294117647;0,410893812070283;1;1;"Mata_Atlantica";"R";"PADOM09";"Mata_Atlantica";2;50;19;0,04
"78";"Basileuterus_culicivorus";0,0588235294117647;0,410893812070283;1;1;"Mata_Atlantica";"R";"PADOM09";"Mata_Atlantica";2;11;5;0,181818181818182
"79";"Basileuterus_culicivorus";0,0588235294117647;0,410893812070283;1;1;"Mata_Atlantica";"R";"PADOM09";"Mata_Atlantica";2;28;18;0,0714285714285714
"80";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"BAFLA03";"Cerrado";5;35;16;0,142857142857143
"81";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"BAFLA04";"Cerrado";3;12;7;0,25
"82";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"BAFLA04";"Cerrado";3;13;8;0,230769230769231
"83";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"DENPET03";"Caatinga";1;20;11;0,05
"84";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"DENPET03";"Caatinga";1;36;19;0,0277777777777778
"85";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"DENPET03";"Caatinga";1;23;15;0,0434782608695652
"86";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"DENPET03";"Cerrado";4;20;11;0,2
"87";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"DENPET03";"Cerrado";4;36;19;0,111111111111111
"88";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"DENPET03";"Cerrado";4;23;15;0,173913043478261
"89";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"PADOM11";"Cerrado";1;16;6;0,0625
"90";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"PADOM11";"Cerrado";1;28;15;0,0357142857142857
"91";"Basileuterus_flaveolus";0,0833333333333333;0,121256038647343;1;1;"Caatinga";"R";"PHPAT01";"Cerrado";2;14;9;0,142857142857143
"92";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"BAFLA03";"Cerrado";5;35;16;0,142857142857143
"93";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"BAFLA04";"Cerrado";3;12;7;0,25
"94";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"BAFLA04";"Cerrado";3;13;8;0,230769230769231
"95";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"DENPET03";"Caatinga";1;20;11;0,05
"96";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"DENPET03";"Caatinga";1;36;19;0,0277777777777778
"97";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"DENPET03";"Caatinga";1;23;15;0,0434782608695652
"98";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"DENPET03";"Cerrado";4;20;11;0,2
"99";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"DENPET03";"Cerrado";4;36;19;0,111111111111111
"100";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"DENPET03";"Cerrado";4;23;15;0,173913043478261
"101";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"PADOM11";"Cerrado";1;16;6;0,0625
"102";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"PADOM11";"Cerrado";1;28;15;0,0357142857142857
"103";"Basileuterus_flaveolus";0,238095238095238;0,441789264479482;0,497891830916327;4,06152066696528;"Cerrado";"R";"PHPAT01";"Cerrado";2;14;9;0,142857142857143
"104";"Basileuterus_trifasciatus";0,0714285714285714;0,0188679245283019;1;1;"Andinean_Forest";"R";"TROAED20";"Andinean_Forest";1;53;45;0,0188679245283019
"105";"Basileuterus_tristriatus";0,0714285714285714;0,0769230769230769;1;1;"Andinean_Forest";"R";"GEOTRI02";"Andinean_Forest";1;13;9;0,0769230769230769
"106";"Boissonneaua_matthewsii";0,0714285714285714;0,0188679245283019;1;1;"Andinean_Forest";"R";"TROAED20";"Andinean_Forest";1;53;45;0,0188679245283019
"107";"Bucco_tamatia";0,0588235294117647;0,0909090909090909;1;1;"Amazonia";"R";"DENCER02";"Amazonia";1;11;7;0,0909090909090909
"108";"Cacicus_solitarius";0,0588235294117647;0,121256038647343;1;1;"Mata_Atlantica";"R";"DENPET03";"Mata_Atlantica";1;20;11;0,05
"109";"Cacicus_solitarius";0,0588235294117647;0,121256038647343;1;1;"Mata_Atlantica";"R";"DENPET03";"Mata_Atlantica";1;36;19;0,0277777777777778
"110";"Cacicus_solitarius";0,0588235294117647;0,121256038647343;1;1;"Mata_Atlantica";"R";"DENPET03";"Mata_Atlantica";1;23;15;0,0434782608695652
"111";"Camptostoma_obsoletum";0,0833333333333333;0,0909090909090909;1;1;"Caatinga";"R";"DENCER02";"Caatinga";1;11;7;0,0909090909090909
"112";"Camptostoma_obsoletum";0,0833333333333333;0,0909090909090909;1;1;"Caatinga";"R";"PADOM11";"Cerrado";1;16;6;0,0625
"113";"Camptostoma_obsoletum";0,0833333333333333;0,0909090909090909;1;1;"Caatinga";"R";"PADOM11";"Cerrado";1;28;15;0,0357142857142857
"114";"Camptostoma_obsoletum";0,0476190476190476;0,0982142857142857;1;1;"Cerrado";"R";"DENCER02";"Caatinga";1;11;7;0,0909090909090909
"115";"Camptostoma_obsoletum";0,0476190476190476;0,0982142857142857;1;1;"Cerrado";"R";"PADOM11";"Cerrado";1;16;6;0,0625
"116";"Camptostoma_obsoletum";0,0476190476190476;0,0982142857142857;1;1;"Cerrado";"R";"PADOM11";"Cerrado";1;28;15;0,0357142857142857
"117";"Campylorhamphus_trochilirostris";0,0476190476190476;0,0982142857142857;1;1;"Cerrado";"R";"PADOM11";"Cerrado";1;16;6;0,0625
"118";"Campylorhamphus_trochilirostris";0,0476190476190476;0,0982142857142857;1;1;"Cerrado";"R";"PADOM11";"Cerrado";1;28;15;0,0357142857142857
"119";"Campylorhynchus_fasciatus";0,0714285714285714;0,0188679245283019;1;1;"Andinean_Forest";"R";"TROAED20";"Andinean_Forest";1;53;45;0,0188679245283019
"120";"Capsiempis_flaveola";0,0476190476190476;0,166666666666667;1;1;"Cerrado";"R";"ELALB01";"Cerrado";2;12;5;0,166666666666667
"121";"Casiornis_fuscus";0,0833333333333333;0,410893812070283;1;1;"Caatinga";"PM";"ELALB01";"Cerrado";4;12;5;0,333333333333333
"122";"Casiornis_fuscus";0,0833333333333333;0,410893812070283;1;1;"Caatinga";"PM";"PADOM09";"Caatinga";2;17;14;0,117647058823529
"123";"Casiornis_fuscus";0,0833333333333333;0,410893812070283;1;1;"Caatinga";"PM";"PADOM09";"Caatinga";2;50;19;0,04
"124";"Casiornis_fuscus";0,0833333333333333;0,410893812070283;1;1;"Caatinga";"PM";"PADOM09";"Caatinga";2;11;5;0,181818181818182
"125";"Casiornis_fuscus";0,0833333333333333;0,410893812070283;1;1;"Caatinga";"PM";"PADOM09";"Caatinga";2;28;18;0,0714285714285714
"126";"Casiornis_fuscus";0,0476190476190476;0,333333333333333;1;1;"Cerrado";"PM";"ELALB01";"Cerrado";4;12;5;0,333333333333333
"127";"Casiornis_fuscus";0,0476190476190476;0,333333333333333;1;1;"Cerrado";"PM";"PADOM09";"Caatinga";2;17;14;0,117647058823529
"128";"Casiornis_fuscus";0,0476190476190476;0,333333333333333;1;1;"Cerrado";"PM";"PADOM09";"Caatinga";2;50;19;0,04
"129";"Casiornis_fuscus";0,0476190476190476;0,333333333333333;1;1;"Cerrado";"PM";"PADOM09";"Caatinga";2;11;5;0,181818181818182
"130";"Casiornis_fuscus";0,0476190476190476;0,333333333333333;1;1;"Cerrado";"PM";"PADOM09";"Caatinga";2;28;18;0,0714285714285714
"131";"Celeus_flavescens";0,0476190476190476;0,0285714285714286;1;1;"Cerrado";"R";"BAFLA03";"Cerrado";1;35;16;0,0285714285714286
"132";"Chiroxiphia_pareola";0,0588235294117647;0,2;1;1;"Amazonia";"R";"LEPCOR03";"Amazonia";3;15;10;0,2
"133";"Chiroxiphia_pareola";0,0588235294117647;0,2;1;1;"Amazonia";"R";"PADOM11";"Mata_Atlantica";1;16;6;0,0625
"134";"Chiroxiphia_pareola";0,0588235294117647;0,2;1;1;"Amazonia";"R";"PADOM11";"Mata_Atlantica";1;28;15;0,0357142857142857
"135";"Chiroxiphia_pareola";0,0588235294117647;0,0982142857142857;1;1;"Mata_Atlantica";"R";"LEPCOR03";"Amazonia";3;15;10;0,2
"136";"Chiroxiphia_pareola";0,0588235294117647;0,0982142857142857;1;1;"Mata_Atlantica";"R";"PADOM11";"Mata_Atlantica";1;16;6;0,0625
"137";"Chiroxiphia_pareola";0,0588235294117647;0,0982142857142857;1;1;"Mata_Atlantica";"R";"PADOM11";"Mata_Atlantica";1;28;15;0,0357142857142857
"138";"Chlorophanes_spiza";0,0714285714285714;0,0769230769230769;1;1;"Andinean_Forest";"R";"GEOTRI02";"Andinean_Forest";1;13;9;0,0769230769230769
"139";"Cinnycerthia_unirufa";0,0714285714285714;0,0188679245283019;1;1;"Andinean_Forest";"R";"TROAED20";"Andinean_Forest";1;53;45;0,0188679245283019
"140";"Cnemotriccus_fuscatus";0,0588235294117647;0,205446906035141;1;1;"Amazonia";"R";"BAFLA03";"Cerrado";1;35;16;0,0285714285714286
"141";"Cnemotriccus_fuscatus";0,0588235294117647;0,205446906035141;1;1;"Amazonia";"R";"PADOM09";"Amazonia";1;17;14;0,0588235294117647
"142";"Cnemotriccus_fuscatus";0,0588235294117647;0,205446906035141;1;1;"Amazonia";"R";"PADOM09";"Amazonia";1;50;19;0,02
"143";"Cnemotriccus_fuscatus";0,0588235294117647;0,205446906035141;1;1;"Amazonia";"R";"PADOM09";"Amazonia";1;11;5;0,0909090909090909
"144";"Cnemotriccus_fuscatus";0,0588235294117647;0,205446906035141;1;1;"Amazonia";"R";"PADOM09";"Amazonia";1;28;18;0,0357142857142857
"145";"Cnemotriccus_fuscatus";0,0588235294117647;0,205446906035141;1;1;"Amazonia";"R";"PADOM09";"Cerrado";8;17;14;0,470588235294118
"146";"Cnemotriccus_fuscatus";0,0588235294117647;0,205446906035141;1;1;"Amazonia";"R";"PADOM09";"Cerrado";8;50;19;0,16
"147";"Cnemotriccus_fuscatus";0,0588235294117647;0,205446906035141;1;1;"Amazonia";"R";"PADOM09";"Cerrado";8;11;5;0,727272727272727
"148";"Cnemotriccus_fuscatus";0,0588235294117647;0,205446906035141;1;1;"Amazonia";"R";"PADOM09";"Cerrado";8;28;18;0,285714285714286
"149";"Cnemotriccus_fuscatus";0,0588235294117647;0,205446906035141;1;1;"Amazonia";"R";"TARUF02";"Mata_Atlantica";1;79;29;0,0126582278481013
"150";"Cnemotriccus_fuscatus";0,0952380952380952;1,64214667685256;0,982207251422333;1,09032230113482;"Cerrado";"R";"BAFLA03";"Cerrado";1;35;16;0,0285714285714286
"151";"Cnemotriccus_fuscatus";0,0952380952380952;1,64214667685256;0,982207251422333;1,09032230113482;"Cerrado";"R";"PADOM09";"Amazonia";1;17;14;0,0588235294117647
"152";"Cnemotriccus_fuscatus";0,0952380952380952;1,64214667685256;0,982207251422333;1,09032230113482;"Cerrado";"R";"PADOM09";"Amazonia";1;50;19;0,02
"153";"Cnemotriccus_fuscatus";0,0952380952380952;1,64214667685256;0,982207251422333;1,09032230113482;"Cerrado";"R";"PADOM09";"Amazonia";1;11;5;0,0909090909090909
"154";"Cnemotriccus_fuscatus";0,0952380952380952;1,64214667685256;0,982207251422333;1,09032230113482;"Cerrado";"R";"PADOM09";"Amazonia";1;28;18;0,0357142857142857
"155";"Cnemotriccus_fuscatus";0,0952380952380952;1,64214667685256;0,982207251422333;1,09032230113482;"Cerrado";"R";"PADOM09";"Cerrado";8;17;14;0,470588235294118
"156";"Cnemotriccus_fuscatus";0,0952380952380952;1,64214667685256;0,982207251422333;1,09032230113482;"Cerrado";"R";"PADOM09";"Cerrado";8;50;19;0,16
"157";"Cnemotriccus_fuscatus";0,0952380952380952;1,64214667685256;0,982207251422333;1,09032230113482;"Cerrado";"R";"PADOM09";"Cerrado";8;11;5;0,727272727272727
"158";"Cnemotriccus_fuscatus";0,0952380952380952;1,64214667685256;0,982207251422333;1,09032230113482;"Cerrado";"R";"PADOM09";"Cerrado";8;28;18;0,285714285714286
"159";"Cnemotriccus_fuscatus";0,0952380952380952;1,64214667685256;0,982207251422333;1,09032230113482;"Cerrado";"R";"TARUF02";"Mata_Atlantica";1;79;29;0,0126582278481013
"160";"Cnemotriccus_fuscatus";0,0588235294117647;0,0126582278481013;1;1;"Mata_Atlantica";"R";"BAFLA03";"Cerrado";1;35;16;0,0285714285714286
"161";"Cnemotriccus_fuscatus";0,0588235294117647;0,0126582278481013;1;1;"Mata_Atlantica";"R";"PADOM09";"Amazonia";1;17;14;0,0588235294117647
"162";"Cnemotriccus_fuscatus";0,0588235294117647;0,0126582278481013;1;1;"Mata_Atlantica";"R";"PADOM09";"Amazonia";1;50;19;0,02
"163";"Cnemotriccus_fuscatus";0,0588235294117647;0,0126582278481013;1;1;"Mata_Atlantica";"R";"PADOM09";"Amazonia";1;11;5;0,0909090909090909
"164";"Cnemotriccus_fuscatus";0,0588235294117647;0,0126582278481013;1;1;"Mata_Atlantica";"R";"PADOM09";"Amazonia";1;28;18;0,0357142857142857
"165";"Cnemotriccus_fuscatus";0,0588235294117647;0,0126582278481013;1;1;"Mata_Atlantica";"R";"PADOM09";"Cerrado";8;17;14;0,470588235294118
"166";"Cnemotriccus_fuscatus";0,0588235294117647;0,0126582278481013;1;1;"Mata_Atlantica";"R";"PADOM09";"Cerrado";8;50;19;0,16
"167";"Cnemotriccus_fuscatus";0,0588235294117647;0,0126582278481013;1;1;"Mata_Atlantica";"R";"PADOM09";"Cerrado";8;11;5;0,727272727272727
"168";"Cnemotriccus_fuscatus";0,0588235294117647;0,0126582278481013;1;1;"Mata_Atlantica";"R";"PADOM09";"Cerrado";8;28;18;0,285714285714286
